Date,Time,date_and_time,Day,Month,Year,Hour,Minute,Ta_h_oxbox,MR_h,MR_g_h,Note_MR,energetic_state,Ti_iBut,Ta_iBut,Tskin_h,Note_Temp,Measurment_No,ID_individual,oxbox,Index
17.02.2012,19:00:49,17.02.2012 19:00,17,2,2012,19,0,5.6,166.53,7.15,arousal,1,6.6,4.1,-9999,-9999,146,HM 2222,2,6166
17.02.2012,20:00:49,17.02.2012 20:00,17,2,2012,20,0,5.2,99.7,4.28,MR sinkt,-1,7.1,3.6,-9999,-9999,146,HM 2222,2,6167
17.02.2012,21:00:49,17.02.2012 21:00,17,2,2012,21,0,4.8,19.62,0.84,um arousal,-1,6.6,3.6,-9999,-9999,146,HM 2222,2,6168
17.02.2012,22:00:49,17.02.2012 22:00,17,2,2012,22,0,4.3,8.67,0.37,um arousal,-1,5.6,3.1,-9999,-9999,146,HM 2222,2,6169
17.02.2012,23:00:49,17.02.2012 23:00,17,2,2012,23,0,4,5.75,0.25,um arousal,-1,5.1,3.1,-9999,-9999,146,HM 2222,2,6170
18.02.2012,00:00:49,18.02.2012 00:00,18,2,2012,0,0,4,4.58,0.2,torpor,0,5.1,3.1,-9999,-9999,146,HM 2222,2,6171
18.02.2012,01:00:49,18.02.2012 01:00,18,2,2012,1,0,4.2,4.26,0.18,torpor,0,4.6,3.1,-9999,-9999,146,HM 2222,2,6172
18.02.2012,02:00:49,18.02.2012 02:00,18,2,2012,2,0,4.2,4.03,0.17,torpor,0,4.6,3.1,-9999,-9999,146,HM 2222,2,6173
18.02.2012,03:00:49,18.02.2012 03:00,18,2,2012,3,0,4,3.69,0.16,torpor,0,4.6,3.1,-9999,-9999,146,HM 2222,2,6174
18.02.2012,04:00:49,18.02.2012 04:00,18,2,2012,4,0,3.9,3.48,0.15,torpor,0,4.1,3.1,-9999,-9999,146,HM 2222,2,6175
18.02.2012,05:00:49,18.02.2012 05:00,18,2,2012,5,0,4.1,3.56,0.15,torpor,0,4.1,3.1,-9999,-9999,146,HM 2222,2,6176
18.02.2012,06:00:49,18.02.2012 06:00,18,2,2012,6,0,4.2,3.44,0.15,torpor,0,4.1,3.6,-9999,-9999,146,HM 2222,2,6177
18.02.2012,07:00:49,18.02.2012 07:00,18,2,2012,7,0,4.3,3.48,0.15,torpor,0,4.1,3.6,-9999,-9999,146,HM 2222,2,6178
18.02.2012,08:00:49,18.02.2012 08:00,18,2,2012,8,0,4.9,3.35,0.14,torpor,0,4.1,4.1,-9999,-9999,146,HM 2222,2,6179
18.02.2012,09:00:49,18.02.2012 09:00,18,2,2012,9,0,5.2,3.1,0.13,torpor,0,4.1,4.6,-9999,-9999,146,HM 2222,2,6180
18.02.2012,10:00:49,18.02.2012 10:00,18,2,2012,10,0,5.7,3.11,0.13,torpor,0,4.1,4.6,-9999,-9999,146,HM 2222,2,6181
18.02.2012,11:00:49,18.02.2012 11:00,18,2,2012,11,0,6,2.88,0.12,torpor,0,4.1,5.1,-9999,-9999,146,HM 2222,2,6182
18.02.2012,12:00:49,18.02.2012 12:00,18,2,2012,12,0,6.2,2.69,0.12,torpor,0,4.1,5.6,-9999,-9999,146,HM 2222,2,6183
18.02.2012,13:00:49,18.02.2012 13:00,18,2,2012,13,0,6.5,2.71,0.12,torpor,0,4.6,5.6,-9999,-9999,146,HM 2222,2,6184
18.02.2012,14:00:49,18.02.2012 14:00,18,2,2012,14,0,6.5,2.73,0.12,torpor,0,4.6,5.6,-9999,-9999,146,HM 2222,2,6185
18.02.2012,15:00:49,18.02.2012 15:00,18,2,2012,15,0,6.5,2.88,0.12,torpor,0,4.6,5.6,-9999,-9999,146,HM 2222,2,6186
18.02.2012,16:00:49,18.02.2012 16:00,18,2,2012,16,0,6.5,3.1,0.13,torpor,0,5.1,5.1,-9999,-9999,146,HM 2222,2,6187
18.02.2012,17:00:49,18.02.2012 17:00,18,2,2012,17,0,6.5,2.86,0.12,torpor,0,5.1,5.1,-9999,-9999,146,HM 2222,2,6188
18.02.2012,18:00:49,18.02.2012 18:00,18,2,2012,18,0,6.2,30.63,1.31,um arousal,-1,5.6,5.1,-9999,-9999,146,HM 2222,2,6189
18.02.2012,19:00:49,18.02.2012 19:00,18,2,2012,19,0,6.3,173.33,7.44,arousal,1,8.1,5.1,-9999,-9999,146,HM 2222,2,6190
18.02.2012,20:00:49,18.02.2012 20:00,18,2,2012,20,0,6.5,50.93,2.19,MR sinkt,-1,7.6,5.1,-9999,-9999,146,HM 2222,2,6191
18.02.2012,21:00:49,18.02.2012 21:00,18,2,2012,21,0,6.5,13.29,0.57,um arousal,-1,7.1,5.1,-9999,-9999,146,HM 2222,2,6192
18.02.2012,22:00:49,18.02.2012 22:00,18,2,2012,22,0,6.6,6.99,0.3,um arousal,-1,6.6,5.1,-9999,-9999,146,HM 2222,2,6193
18.02.2012,23:00:49,18.02.2012 23:00,18,2,2012,23,0,6.7,5.09,0.22,um arousal,-1,6.6,5.1,-9999,-9999,146,HM 2222,2,6194
19.02.2012,00:00:49,19.02.2012 00:00,19,2,2012,0,0,6.4,4.41,0.19,torpor,0,6.1,5.1,-9999,-9999,146,HM 2222,2,6195
19.02.2012,01:00:49,19.02.2012 01:00,19,2,2012,1,0,5.3,3.81,0.16,torpor,0,6.1,3.6,-9999,-9999,146,HM 2222,2,6196
19.02.2012,02:00:49,19.02.2012 02:00,19,2,2012,2,0,4.2,4.41,0.19,torpor,0,6.1,3.1,-9999,-9999,146,HM 2222,2,6197
19.02.2012,03:00:49,19.02.2012 03:00,19,2,2012,3,0,4,4.77,0.2,torpor,0,6.1,3.1,-9999,-9999,146,HM 2222,2,6198
19.02.2012,04:00:49,19.02.2012 04:00,19,2,2012,4,0,3.6,4.75,0.2,torpor,0,5.6,2.6,-9999,-9999,146,HM 2222,2,6199
19.02.2012,05:00:49,19.02.2012 05:00,19,2,2012,5,0,3.5,4.3,0.18,torpor,0,5.6,2.6,-9999,-9999,146,HM 2222,2,6200
19.02.2012,06:00:49,19.02.2012 06:00,19,2,2012,6,0,3.1,4.65,0.2,torpor,0,5.1,2.6,-9999,-9999,146,HM 2222,2,6201
19.02.2012,07:00:49,19.02.2012 07:00,19,2,2012,7,0,3.1,4.49,0.19,torpor,0,5.1,2.1,-9999,-9999,146,HM 2222,2,6202
19.02.2012,08:00:49,19.02.2012 08:00,19,2,2012,8,0,2.9,4.51,0.19,torpor,0,4.6,2.6,-9999,-9999,146,HM 2222,2,6203
19.02.2012,09:00:49,19.02.2012 09:00,19,2,2012,9,0,3.1,4.23,0.18,torpor,0,4.6,2.6,-9999,-9999,146,HM 2222,2,6204
19.02.2012,10:00:49,19.02.2012 10:00,19,2,2012,10,0,3.1,4.15,0.18,torpor,0,4.6,2.6,-9999,-9999,146,HM 2222,2,6205
19.02.2012,11:00:49,19.02.2012 11:00,19,2,2012,11,0,3.2,3.85,0.17,torpor,0,4.1,3.1,-9999,-9999,146,HM 2222,2,6206
19.02.2012,12:00:49,19.02.2012 12:00,19,2,2012,12,0,3.7,3.65,0.16,torpor,0,4.1,3.1,-9999,-9999,146,HM 2222,2,6207
19.02.2012,13:00:49,19.02.2012 13:00,19,2,2012,13,0,4.2,3.39,0.15,torpor,0,4.1,3.6,-9999,-9999,146,HM 2222,2,6208
19.02.2012,14:00:49,19.02.2012 14:00,19,2,2012,14,0,5.1,3.07,0.13,torpor,0,4.1,3.6,-9999,-9999,146,HM 2222,2,6209
19.02.2012,15:00:49,19.02.2012 15:00,19,2,2012,15,0,5.1,2.27,0.1,torpor,0,4.1,3.1,-9999,-9999,146,HM 2222,2,6210
19.02.2012,16:00:49,19.02.2012 16:00,19,2,2012,16,0,4.8,2.22,0.1,torpor,0,4.1,3.1,-9999,-9999,146,HM 2222,2,6211
19.02.2012,17:00:49,19.02.2012 17:00,19,2,2012,17,0,4.7,2.72,0.12,torpor,0,4.1,2.1,-9999,-9999,146,HM 2222,2,6212
19.02.2012,18:00:49,19.02.2012 18:00,19,2,2012,18,0,3.7,3.29,0.14,torpor,0,4.1,1.6,-9999,-9999,146,HM 2222,2,6213
19.02.2012,19:00:49,19.02.2012 19:00,19,2,2012,19,0,3,3.48,0.15,torpor,0,3.6,1.1,-9999,-9999,146,HM 2222,2,6214
19.02.2012,20:00:49,19.02.2012 20:00,19,2,2012,20,0,2.4,3.47,0.15,torpor,0,3.6,1.1,-9999,-9999,146,HM 2222,2,6215
19.02.2012,21:00:49,19.02.2012 21:00,19,2,2012,21,0,2.1,3.44,0.15,torpor,0,3.6,0.6,-9999,-9999,146,HM 2222,2,6216
19.02.2012,22:00:49,19.02.2012 22:00,19,2,2012,22,0,1.9,3.78,0.16,torpor,0,3.1,0.6,-9999,-9999,146,HM 2222,2,6217
19.02.2012,23:00:49,19.02.2012 23:00,19,2,2012,23,0,1.7,4.16,0.18,torpor,0,3.1,0.6,-9999,-9999,146,HM 2222,2,6218
20.02.2012,00:00:49,20.02.2012 00:00,20,2,2012,0,0,1.4,4.34,0.19,torpor,0,3.1,0.1,-9999,-9999,146,HM 2222,2,6219
20.02.2012,01:00:49,20.02.2012 01:00,20,2,2012,1,0,1.4,4.12,0.18,torpor,0,3.1,0.1,-9999,-9999,146,HM 2222,2,6220
20.02.2012,02:00:49,20.02.2012 02:00,20,2,2012,2,0,1.4,4.05,0.17,torpor,0,2.6,0.1,-9999,-9999,146,HM 2222,2,6221
20.02.2012,03:00:49,20.02.2012 03:00,20,2,2012,3,0,1,4.52,0.19,torpor,0,2.6,0.1,-9999,-9999,146,HM 2222,2,6222
20.02.2012,04:00:49,20.02.2012 04:00,20,2,2012,4,0,0.9,4.62,0.2,torpor,0,2.6,0.1,-9999,-9999,146,HM 2222,2,6223
20.02.2012,05:00:49,20.02.2012 05:00,20,2,2012,5,0,0.8,4.74,0.2,torpor,0,2.6,-0.4,-9999,-9999,146,HM 2222,2,6224
20.02.2012,06:00:49,20.02.2012 06:00,20,2,2012,6,0,0.6,4.75,0.2,torpor,0,2.1,-0.4,-9999,-9999,146,HM 2222,2,6225
20.02.2012,07:00:49,20.02.2012 07:00,20,2,2012,7,0,0.5,4.66,0.2,torpor,0,2.1,-0.4,-9999,-9999,146,HM 2222,2,6226
20.02.2012,08:00:49,20.02.2012 08:00,20,2,2012,8,0,0.6,4.5,0.19,torpor,0,2.1,-0.4,-9999,-9999,146,HM 2222,2,6227
20.02.2012,09:00:49,20.02.2012 09:00,20,2,2012,9,0,0.5,4.47,0.19,torpor,0,2.1,0.1,-9999,-9999,146,HM 2222,2,6228
17.02.2012 16:00,17.02.2012 16:00,17.02.2012 16:00,17,2,2012,16,0,6.2,4.22,0.12,torpor,0,1.1,5.1,2.6,-9999,147,HM 22,4,6229
17.02.2012 17:00,17.02.2012 17:00,17.02.2012 17:00,17,2,2012,17,0,6.1,1.39,0.04,torpor,0,1.6,4.6,2.8,-9999,147,HM 22,4,6230
17.02.2012 18:00,17.02.2012 18:00,17.02.2012 18:00,17,2,2012,18,0,5.6,2.07,0.06,torpor,0,1.6,4.6,3,-9999,147,HM 22,4,6231
17.02.2012 19:00,17.02.2012 19:00,17.02.2012 19:00,17,2,2012,19,0,5.3,1.56,0.04,torpor,0,1.6,4.1,3.2,-9999,147,HM 22,4,6232
17.02.2012 20:00,17.02.2012 20:00,17.02.2012 20:00,17,2,2012,20,0,4.8,9.12,0.26,um arousal,-1,1.6,4.1,6.7,-9999,147,HM 22,4,6233
17.02.2012 21:00,17.02.2012 21:00,17.02.2012 21:00,17,2,2012,21,0,4.4,83.7,2.38,arousal,1,4.1,3.6,34.7,-9999,147,HM 22,4,6234
17.02.2012 22:00,17.02.2012 22:00,17.02.2012 22:00,17,2,2012,22,0,3.9,67.81,1.93,MR sinkt,-1,10.7,3.6,37.4,-9999,147,HM 22,4,6235
17.02.2012 23:00,17.02.2012 23:00,17.02.2012 23:00,17,2,2012,23,0,3.6,34.08,0.97,um arousal,-1,11.7,3.1,37.2,-9999,147,HM 22,4,6236
18.02.2012 00:00,18.02.2012 00:00,18.02.2012 00:00,18,2,2012,0,0,3.6,20.06,0.57,um arousal,-1,9.7,3.1,27.6,-9999,147,HM 22,4,6237
18.02.2012 01:00,18.02.2012 01:00,18.02.2012 01:00,18,2,2012,1,0,3.7,-9999,-9999,keine Daten,-1,6.7,3.1,17.5,-9999,147,HM 22,4,6238
18.02.2012 02:00,18.02.2012 02:00,18.02.2012 02:00,18,2,2012,2,0,3.7,-9999,-9999,keine Daten,-1,4.6,3.1,11.7,-9999,147,HM 22,4,6239
18.02.2012 03:00,18.02.2012 03:00,18.02.2012 03:00,18,2,2012,3,0,3.6,1.81,0.05,torpor,0,3.6,3.1,8.5,-9999,147,HM 22,4,6240
18.02.2012 04:00,18.02.2012 04:00,18.02.2012 04:00,18,2,2012,4,0,3.5,1.51,0.04,torpor,0,2.6,3.1,6.6,-9999,147,HM 22,4,6241
18.02.2012 05:00,18.02.2012 05:00,18.02.2012 05:00,18,2,2012,5,0,3.7,1.97,0.06,torpor,0,2.6,3.1,5.4,-9999,147,HM 22,4,6242
18.02.2012 06:00,18.02.2012 06:00,18.02.2012 06:00,18,2,2012,6,0,3.8,1.91,0.05,torpor,0,2.1,3.1,4.8,-9999,147,HM 22,4,6243
18.02.2012 07:00,18.02.2012 07:00,18.02.2012 07:00,18,2,2012,7,0,4,1.92,0.05,torpor,0,2.1,3.6,4.4,-9999,147,HM 22,4,6244
18.02.2012 08:00,18.02.2012 08:00,18.02.2012 08:00,18,2,2012,8,0,4.5,2.48,0.07,torpor,0,2.1,3.6,4.1,-9999,147,HM 22,4,6245
18.02.2012 09:00,18.02.2012 09:00,18.02.2012 09:00,18,2,2012,9,0,4.9,1.84,0.05,torpor,0,2.1,4.1,4,-9999,147,HM 22,4,6246
18.02.2012 10:00,18.02.2012 10:00,18.02.2012 10:00,18,2,2012,10,0,5.4,3.16,0.09,torpor,0,2.1,4.6,3.9,-9999,147,HM 22,4,6247
18.02.2012 11:00,18.02.2012 11:00,18.02.2012 11:00,18,2,2012,11,0,5.7,3.87,0.11,torpor,0,2.1,4.6,4,-9999,147,HM 22,4,6248
18.02.2012 12:00,18.02.2012 12:00,18.02.2012 12:00,18,2,2012,12,0,6,1.99,0.06,torpor,0,2.1,5.1,4.1,-9999,147,HM 22,4,6249
18.02.2012 13:00,18.02.2012 13:00,18.02.2012 13:00,18,2,2012,13,0,6.1,2.05,0.06,torpor,0,2.1,5.6,4.1,-9999,147,HM 22,4,6250
18.02.2012 14:00,18.02.2012 14:00,18.02.2012 14:00,18,2,2012,14,0,6.2,4.87,0.14,torpor,0,2.6,5.6,4.3,-9999,147,HM 22,4,6251
18.02.2012 15:00,18.02.2012 15:00,18.02.2012 15:00,18,2,2012,15,0,6.2,6.63,0.19,torpor,0,2.6,5.6,4.4,-9999,147,HM 22,4,6252
18.02.2012 16:00,18.02.2012 16:00,18.02.2012 16:00,18,2,2012,16,0,6.3,6.99,0.2,torpor,0,2.6,5.6,4.5,-9999,147,HM 22,4,6253
18.02.2012 17:00,18.02.2012 17:00,18.02.2012 17:00,18,2,2012,17,0,6.2,3.83,0.11,torpor,0,2.6,5.1,4.6,-9999,147,HM 22,4,6254
18.02.2012 18:00,18.02.2012 18:00,18.02.2012 18:00,18,2,2012,18,0,6,5.98,0.17,torpor,0,2.6,5.1,4.7,-9999,147,HM 22,4,6255
18.02.2012 19:00,18.02.2012 19:00,18.02.2012 19:00,18,2,2012,19,0,6.1,6.74,0.19,um arousal,-1,2.6,5.1,4.8,-9999,147,HM 22,4,6256
18.02.2012 20:00,18.02.2012 20:00,18.02.2012 20:00,18,2,2012,20,0,6.2,8.29,0.24,um arousal,-1,3.1,5.1,6.7,-9999,147,HM 22,4,6257
18.02.2012 21:00,18.02.2012 21:00,18.02.2012 21:00,18,2,2012,21,0,6.3,81.99,2.33,arousal,1,5.1,5.1,36.1,-9999,147,HM 22,4,6258
18.02.2012 22:00,18.02.2012 22:00,18.02.2012 22:00,18,2,2012,22,0,6.3,61.18,1.74,normotherm,1,11.2,5.1,37,-9999,147,HM 22,4,6259
18.02.2012 23:00,18.02.2012 23:00,18.02.2012 23:00,18,2,2012,23,0,6.3,34.3,0.97,normotherm,1,11.2,5.1,37.3,-9999,147,HM 22,4,6260
19.02.2012 00:00,19.02.2012 00:00,19.02.2012 00:00,19,2,2012,0,0,6.1,35.8,1.02,normotherm,1,11.7,5.1,37.3,-9999,147,HM 22,4,6261
19.02.2012 01:00,19.02.2012 01:00,19.02.2012 01:00,19,2,2012,1,0,4.8,38.87,1.1,raus + rein,-1,11.2,5.1,37.4,-9999,147,HM 22,4,6262
19.02.2012 02:00,19.02.2012 02:00,19.02.2012 02:00,19,2,2012,2,0,3.7,54,1.53,raus + rein,-1,9.7,3.6,36.7,-9999,147,HM 22,4,6263
19.02.2012 03:00,19.02.2012 03:00,19.02.2012 03:00,19,2,2012,3,0,3.3,36.88,1.05,raus + rein,-1,11.2,3.1,36.9,-9999,147,HM 22,4,6264
19.02.2012 04:00,19.02.2012 04:00,19.02.2012 04:00,19,2,2012,4,0,3,28.55,0.81,raus + rein,-1,11.2,3.1,37.2,-9999,147,HM 22,4,6265
19.02.2012 05:00,19.02.2012 05:00,19.02.2012 05:00,19,2,2012,5,0,2.8,44.61,1.27,raus + rein,-1,7.2,2.6,37.2,-9999,147,HM 22,4,6266
19.02.2012 06:00,19.02.2012 06:00,19.02.2012 06:00,19,2,2012,6,0,2.4,39.95,1.13,raus + rein,-1,10.7,2.6,36.5,-9999,147,HM 22,4,6267
19.02.2012 07:00,19.02.2012 07:00,19.02.2012 07:00,19,2,2012,7,0,2.4,29.02,0.82,raus + rein,-1,10.7,2.6,37.1,-9999,147,HM 22,4,6268
19.02.2012 08:00,19.02.2012 08:00,19.02.2012 08:00,19,2,2012,8,0,2.2,52.05,1.48,raus + rein,-1,9.7,2.1,36.7,-9999,147,HM 22,4,6269
19.02.2012 09:00,19.02.2012 09:00,19.02.2012 09:00,19,2,2012,9,0,2.4,45,1.28,raus + rein,-1,9.7,2.6,29,-9999,147,HM 22,4,6270
19.02.2012 10:00,19.02.2012 10:00,19.02.2012 10:00,19,2,2012,10,0,2.4,,,MR sinkt,-1,7.2,2.6,19.3,-9999,147,HM 22,4,6271
19.02.2012 11:00,19.02.2012 11:00,19.02.2012 11:00,19,2,2012,11,0,2.5,5.65,0.16,um arousal,-1,5.6,2.6,13.4,-9999,147,HM 22,4,6272
19.02.2012 12:00,19.02.2012 12:00,19.02.2012 12:00,19,2,2012,12,0,3.1,5.06,0.14,um arousal,-1,4.6,3.1,9.9,-9999,147,HM 22,4,6273
19.02.2012 13:00,19.02.2012 13:00,19.02.2012 13:00,19,2,2012,13,0,3.6,2.85,0.08,torpor,0,3.6,3.1,7.8,-9999,147,HM 22,4,6274
19.02.2012 14:00,19.02.2012 14:00,19.02.2012 14:00,19,2,2012,14,0,4.5,4.2,0.12,torpor,0,3.1,3.6,6.6,-9999,147,HM 22,4,6275
19.02.2012 15:00,19.02.2012 15:00,19.02.2012 15:00,19,2,2012,15,0,4.5,3.52,0.1,torpor,0,3.1,3.6,5.9,-9999,147,HM 22,4,6276
19.02.2012 16:00,19.02.2012 16:00,19.02.2012 16:00,19,2,2012,16,0,4.1,4.35,0.12,torpor,0,3.1,3.1,5.3,-9999,147,HM 22,4,6277
19.02.2012 17:00,19.02.2012 17:00,19.02.2012 17:00,19,2,2012,17,0,3.9,4.45,0.13,torpor,0,2.6,3.1,4.9,-9999,147,HM 22,4,6278
19.02.2012 18:00,19.02.2012 18:00,19.02.2012 18:00,19,2,2012,18,0,3,2.63,0.07,torpor,0,2.6,2.1,4.6,-9999,147,HM 22,4,6279
19.02.2012 19:00,19.02.2012 19:00,19.02.2012 19:00,19,2,2012,19,0,2.3,5.22,0.15,torpor,0,2.6,1.6,4.5,-9999,147,HM 22,4,6280
19.02.2012 20:00,19.02.2012 20:00,19.02.2012 20:00,19,2,2012,20,0,1.7,10,0.28,um arousal,-1,2.6,1.1,5.1,-9999,147,HM 22,4,6281
19.02.2012 21:00,19.02.2012 21:00,19.02.2012 21:00,19,2,2012,21,0,1.4,11.64,0.33,um arousal,-1,2.6,1.1,5,-9999,147,HM 22,4,6282
19.02.2012 22:00,19.02.2012 22:00,19.02.2012 22:00,19,2,2012,22,0,1.2,11.36,0.32,um arousal,-1,2.6,0.6,6.1,-9999,147,HM 22,4,6283
19.02.2012 23:00,19.02.2012 23:00,19.02.2012 23:00,19,2,2012,23,0,0.9,13.93,0.4,um arousal,-1,2.6,0.6,8.9,-9999,147,HM 22,4,6284
20.02.2012 00:00,20.02.2012 00:00,20.02.2012 00:00,20,2,2012,0,0,0.5,101.43,2.88,arousal,1,5.1,0.6,36.1,-9999,147,HM 22,4,6285
20.02.2012 01:00,20.02.2012 01:00,20.02.2012 01:00,20,2,2012,1,0,0.6,47.76,1.36,raus + rein,-1,9.7,0.1,36.7,-9999,147,HM 22,4,6286
20.02.2012 02:00,20.02.2012 02:00,20.02.2012 02:00,20,2,2012,2,0,0.5,31.95,0.91,raus + rein,-1,9.7,0.1,37.2,-9999,147,HM 22,4,6287
20.02.2012 03:00,20.02.2012 03:00,20.02.2012 03:00,20,2,2012,3,0,0.1,42.37,1.2,raus + rein,-1,7.2,0.1,37.7,-9999,147,HM 22,4,6288
20.02.2012 04:00,20.02.2012 04:00,20.02.2012 04:00,20,2,2012,4,0,0.1,27.64,0.79,raus + rein,-1,9.2,0.1,36.7,-9999,147,HM 22,4,6289
20.02.2012 05:00,20.02.2012 05:00,20.02.2012 05:00,20,2,2012,5,0,0,54.43,1.55,raus + rein,-1,6.7,0.1,37.1,-9999,147,HM 22,4,6290
20.02.2012 06:00,20.02.2012 06:00,20.02.2012 06:00,20,2,2012,6,0,-0.2,41.05,1.17,raus + rein,-1,8.7,-0.4,37.8,-9999,147,HM 22,4,6291
20.02.2012 07:00,20.02.2012 07:00,20.02.2012 07:00,20,2,2012,7,0,-0.3,42.9,1.22,raus + rein,-1,10.2,-0.4,36.9,-9999,147,HM 22,4,6292
20.02.2012 08:00,20.02.2012 08:00,20.02.2012 08:00,20,2,2012,8,0,-0.3,27.4,0.78,raus + rein,-1,9.2,-0.4,36.9,-9999,147,HM 22,4,6293
20.02.2012 09:00,20.02.2012 09:00,20.02.2012 09:00,20,2,2012,9,0,-0.4,34.59,0.98,raus + rein,-1,8.7,-0.4,30.8,-9999,147,HM 22,4,6294
20.02.2012 10:00,20.02.2012 10:00,20.02.2012 10:00,20,2,2012,10,0,0.2,-9999,-9999,um arousal,-1,6.7,0.1,19,-9999,147,HM 22,4,6295
20.02.2012,14:00:58,20.02.2012 14:00,20,2,2012,14,0,3.5,2.19,0.09,torpor,0,1.6,3.6,1.8,-9999,148,HM 24A,1,6296
20.02.2012,15:00:58,20.02.2012 15:00,20,2,2012,15,0,3.7,3.01,0.12,torpor,0,1.6,3.6,1.9,-9999,148,HM 24A,1,6297
20.02.2012,16:00:58,20.02.2012 16:00,20,2,2012,16,0,3.8,3.15,0.13,torpor,0,2,3.1,2,-9999,148,HM 24A,1,6298
20.02.2012,17:00:58,20.02.2012 17:00,20,2,2012,17,0,3.4,2.17,0.09,torpor,0,2.1,3.1,2.1,-9999,148,HM 24A,1,6299
20.02.2012,18:00:58,20.02.2012 18:00,20,2,2012,18,0,3.1,1.77,0.07,torpor,0,2.1,2.1,2.3,-9999,148,HM 24A,1,6300
20.02.2012,19:00:58,20.02.2012 19:00,20,2,2012,19,0,2.9,1.65,0.07,torpor,0,2.1,1.6,2.4,-9999,148,HM 24A,1,6301
20.02.2012,20:00:58,20.02.2012 20:00,20,2,2012,20,0,2.7,1.02,0.04,torpor,0,2.6,1.1,2.6,-9999,148,HM 24A,1,6302
20.02.2012,21:00:58,20.02.2012 21:00,20,2,2012,21,0,2.5,1.65,0.07,torpor,0,2.6,1.1,2.7,-9999,148,HM 24A,1,6303
20.02.2012,22:00:58,20.02.2012 22:00,20,2,2012,22,0,2.5,2.1,0.08,torpor,0,2.6,0.6,2.6,-9999,148,HM 24A,1,6304
20.02.2012,23:00:58,20.02.2012 23:00,20,2,2012,23,0,2.6,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,0.6,2.7,-9999,148,HM 24A,1,6305
21.02.2012,00:00:58,21.02.2012 00:00,21,2,2012,0,0,2.7,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,0.6,2.7,-9999,148,HM 24A,1,6306
21.02.2012,01:00:58,21.02.2012 01:00,21,2,2012,1,0,2.8,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,0.1,2.6,-9999,148,HM 24A,1,6307
21.02.2012,02:00:58,21.02.2012 02:00,21,2,2012,2,0,2.8,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,0.1,2.6,-9999,148,HM 24A,1,6308
21.02.2012,03:00:58,21.02.2012 03:00,21,2,2012,3,0,2.3,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,0.1,2.6,-9999,148,HM 24A,1,6309
21.02.2012,04:00:58,21.02.2012 04:00,21,2,2012,4,0,2.2,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,0.1,2.6,-9999,148,HM 24A,1,6310
21.02.2012,05:00:58,21.02.2012 05:00,21,2,2012,5,0,2,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,0.1,2.5,-9999,148,HM 24A,1,6311
21.02.2012,06:00:58,21.02.2012 06:00,21,2,2012,6,0,1.8,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,-0.4,2.5,-9999,148,HM 24A,1,6312
21.02.2012,07:00:58,21.02.2012 07:00,21,2,2012,7,0,1.9,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,-0.4,2.5,-9999,148,HM 24A,1,6313
21.02.2012,08:00:58,21.02.2012 08:00,21,2,2012,8,0,1.8,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,-0.4,2.4,-9999,148,HM 24A,1,6314
21.02.2012,09:00:58,21.02.2012 09:00,21,2,2012,9,0,1.9,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,-0.4,2.4,-9999,148,HM 24A,1,6315
21.02.2012,10:00:58,21.02.2012 10:00,21,2,2012,10,0,2.2,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,0.1,2.3,-9999,148,HM 24A,1,6316
21.02.2012,11:00:58,21.02.2012 11:00,21,2,2012,11,0,2.4,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,0.1,2.3,-9999,148,HM 24A,1,6317
21.02.2012,12:00:58,21.02.2012 12:00,21,2,2012,12,0,2.8,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,0.6,2.3,-9999,148,HM 24A,1,6318
21.02.2012,13:00:58,21.02.2012 13:00,21,2,2012,13,0,3.1,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,1.1,2.4,-9999,148,HM 24A,1,6319
21.02.2012,14:00:58,21.02.2012 14:00,21,2,2012,14,0,3.3,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.1,1.6,2.4,-9999,148,HM 24A,1,6320
21.02.2012,15:00:58,21.02.2012 15:00,21,2,2012,15,0,3.6,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,2.1,2.6,-9999,148,HM 24A,1,6321
21.02.2012,16:00:58,21.02.2012 16:00,21,2,2012,16,0,3.8,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,2.6,2.7,-9999,148,HM 24A,1,6322
21.02.2012,17:00:58,21.02.2012 17:00,21,2,2012,17,0,3.9,-9999,-9999,"schwingendes System, baseline nicht o.k.",-1,2.6,2.6,2.9,-9999,148,HM 24A,1,6323
